"to_di_id","entity_to_name","year","destination_institution_type","creditor_type","creditor_institution","financing_type","value"
"TZ","Tanzania",2004,"ppg","official","multilateral","concessional",35352534.62
"TZ","Tanzania",2004,"ppg","official","multilateral","non-concessional",27000024.4
"TZ","Tanzania",2004,"ppg","official","bilateral","concessional",0
"TZ","Tanzania",2004,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2005,"ppg","official","multilateral","concessional",27495042.8
"TZ","Tanzania",2005,"ppg","official","bilateral","concessional",0
"TZ","Tanzania",2005,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2005,"ppg","official","multilateral","non-concessional",18165647.78
"TZ","Tanzania",2006,"ppg","official","bilateral","concessional",83494297.7
"TZ","Tanzania",2006,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2006,"ppg","official","multilateral","concessional",51771404.64
"TZ","Tanzania",2006,"ppg","official","multilateral","non-concessional",22452682.8
"TZ","Tanzania",2007,"ppg","official","bilateral","concessional",0
"TZ","Tanzania",2007,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2007,"ppg","official","multilateral","concessional",68509358.96
"TZ","Tanzania",2007,"ppg","official","multilateral","non-concessional",5188055.092
"TZ","Tanzania",2008,"ppg","official","bilateral","concessional",0
"TZ","Tanzania",2008,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2008,"ppg","official","multilateral","concessional",16449747.89
"TZ","Tanzania",2008,"ppg","official","multilateral","non-concessional",0
"TZ","Tanzania",2009,"ppg","official","multilateral","concessional",0
"TZ","Tanzania",2009,"ppg","official","multilateral","non-concessional",0
"TZ","Tanzania",2009,"ppg","official","bilateral","concessional",0
"TZ","Tanzania",2009,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2010,"ppg","official","multilateral","concessional",0
"TZ","Tanzania",2010,"ppg","official","bilateral","concessional",150714978.6
"TZ","Tanzania",2010,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2010,"ppg","official","multilateral","non-concessional",0
"TZ","Tanzania",2011,"ppg","official","bilateral","concessional",54793003.97
"TZ","Tanzania",2011,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2011,"ppg","official","multilateral","concessional",40199905.46
"TZ","Tanzania",2011,"ppg","official","multilateral","non-concessional",0
"TZ","Tanzania",2012,"ppg","official","multilateral","concessional",0
"TZ","Tanzania",2012,"ppg","official","multilateral","non-concessional",0
"TZ","Tanzania",2012,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2012,"ppg","official","bilateral","concessional",0
"TZ","Tanzania",2013,"ppg","official","multilateral","non-concessional",0
"TZ","Tanzania",2013,"ppg","official","bilateral","concessional",0
"TZ","Tanzania",2013,"ppg","official","bilateral","non-concessional",0
"TZ","Tanzania",2013,"ppg","official","multilateral","concessional",0
"TH","Thailand",2000,"ppg","official","multilateral","concessional",0
"TH","Thailand",2000,"ppg","official","bilateral","concessional",1553237825
"TH","Thailand",2000,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2000,"ppg","official","multilateral","non-concessional",433779379.8
"TH","Thailand",2001,"ppg","official","bilateral","concessional",1886185704
"TH","Thailand",2001,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2001,"ppg","official","multilateral","concessional",0
"TH","Thailand",2001,"ppg","official","multilateral","non-concessional",151213713.3
"TH","Thailand",2002,"ppg","official","bilateral","concessional",986898187.3
"TH","Thailand",2002,"ppg","official","multilateral","non-concessional",30212720.12
"TH","Thailand",2002,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2002,"ppg","official","multilateral","concessional",0
"TH","Thailand",2003,"ppg","official","bilateral","concessional",906554419
"TH","Thailand",2003,"ppg","official","multilateral","non-concessional",35324439.5
"TH","Thailand",2003,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2003,"ppg","official","multilateral","concessional",0
"TH","Thailand",2004,"ppg","official","multilateral","non-concessional",0
"TH","Thailand",2004,"ppg","official","bilateral","concessional",0
"TH","Thailand",2004,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2004,"ppg","official","multilateral","concessional",0
"TH","Thailand",2005,"ppg","official","bilateral","concessional",0
"TH","Thailand",2005,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2005,"ppg","official","multilateral","concessional",0
"TH","Thailand",2005,"ppg","official","multilateral","non-concessional",0
"TH","Thailand",2006,"ppg","official","multilateral","non-concessional",0
"TH","Thailand",2006,"ppg","official","bilateral","concessional",226251195.7
"TH","Thailand",2006,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2006,"ppg","official","multilateral","concessional",0
"TH","Thailand",2007,"ppg","official","multilateral","concessional",0
"TH","Thailand",2007,"ppg","official","multilateral","non-concessional",0
"TH","Thailand",2007,"ppg","official","bilateral","concessional",228624309.2
"TH","Thailand",2007,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2008,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2008,"ppg","official","multilateral","concessional",0
"TH","Thailand",2008,"ppg","official","multilateral","non-concessional",288963.2754
"TH","Thailand",2008,"ppg","official","bilateral","concessional",0
"TH","Thailand",2009,"ppg","official","bilateral","concessional",0
"TH","Thailand",2009,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2009,"ppg","official","multilateral","concessional",0
"TH","Thailand",2009,"ppg","official","multilateral","non-concessional",0
"TH","Thailand",2010,"ppg","official","bilateral","concessional",0
"TH","Thailand",2010,"ppg","official","multilateral","non-concessional",201769.0937
"TH","Thailand",2010,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2010,"ppg","official","multilateral","concessional",0
"TH","Thailand",2011,"ppg","official","multilateral","non-concessional",0
"TH","Thailand",2011,"ppg","official","multilateral","concessional",0
"TH","Thailand",2011,"ppg","official","bilateral","concessional",149833361.3
"TH","Thailand",2011,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2012,"ppg","official","bilateral","concessional",216062000
"TH","Thailand",2012,"ppg","official","multilateral","non-concessional",0
"TH","Thailand",2012,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2012,"ppg","official","multilateral","concessional",0
"TH","Thailand",2013,"ppg","official","bilateral","non-concessional",0
"TH","Thailand",2013,"ppg","official","multilateral","concessional",0
"TH","Thailand",2013,"ppg","official","multilateral","non-concessional",0
"TH","Thailand",2013,"ppg","official","bilateral","concessional",0
"TL","Timor-Leste",2000,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2000,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2000,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2000,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2001,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2001,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2001,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2001,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2002,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2002,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2002,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2002,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2003,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2003,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2003,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2003,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2004,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2004,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2004,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2004,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2005,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2005,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2005,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2005,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2006,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2006,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2006,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2006,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2007,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2007,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2007,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2007,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2008,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2008,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2008,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2008,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2009,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2009,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2009,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2009,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2010,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2010,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2010,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2010,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2011,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2011,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2011,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2011,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2012,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2012,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2012,"ppg","official","multilateral","concessional",
"TL","Timor-Leste",2012,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2013,"ppg","official","bilateral","concessional",
"TL","Timor-Leste",2013,"ppg","official","multilateral","non-concessional",
"TL","Timor-Leste",2013,"ppg","official","bilateral","non-concessional",
"TL","Timor-Leste",2013,"ppg","official","multilateral","concessional",
"TG","Togo",2000,"ppg","official","bilateral","concessional",4628071.698
"TG","Togo",2000,"ppg","official","bilateral","non-concessional",0
"TG","Togo",2000,"ppg","official","multilateral","concessional",11689342.59
"TG","Togo",2000,"ppg","official","multilateral","non-concessional",0
"TG","Togo",2001,"ppg","official","multilateral","concessional",11733822.54
"TG","Togo",2001,"ppg","official","multilateral","non-concessional",0
"TG","Togo",2001,"ppg","official","bilateral","concessional",9212482.793
"TG","Togo",2001,"ppg","official","bilateral","non-concessional",0
"TG","Togo",2002,"ppg","official","bilateral","concessional",0
"TG","Togo",2002,"ppg","official","bilateral","non-concessional",0
"TG","Togo",2002,"ppg","official","multilateral","concessional",3508677.563
"TG","Togo",2002,"ppg","official","multilateral","non-concessional",0
"TG","Togo",2003,"ppg","official","bilateral","non-concessional",0
"TG","Togo",2003,"ppg","official","multilateral","concessional",7015234.789
"TG","Togo",2003,"ppg","official","bilateral","concessional",50861.56818
"TG","Togo",2003,"ppg","official","multilateral","non-concessional",0
"TG","Togo",2004,"ppg","official","bilateral","non-concessional",0
"TG","Togo",2004,"ppg","official","bilateral","concessional",0
"TG","Togo",2004,"ppg","official","multilateral","concessional",3050857.802
"TG","Togo",2004,"ppg","official","multilateral","non-concessional",0
"TG","Togo",2005,"ppg","official","bilateral","non-concessional",0
"TG","Togo",2005,"ppg","official","multilateral","concessional",3348334.953
"TG","Togo",2005,"ppg","official","bilateral","concessional",0
"TG","Togo",2005,"ppg","official","multilateral","non-concessional",0
"TG","Togo",2006,"ppg","official","multilateral","concessional",24432211.75
"TG","Togo",2006,"ppg","official","multilateral","non-concessional",0
"TG","Togo",2006,"ppg","official","bilateral","non-concessional",0
"TG","Togo",2006,"ppg","official","bilateral","concessional",33032503.81
"TG","Togo",2007,"ppg","official","bilateral","concessional",0
"TG","Togo",2007,"ppg","official","multilateral","non-concessional",0
"TG","Togo",2007,"ppg","official","bilateral","non-concessional",0
"TG","Togo",2007,"ppg","official","multilateral","concessional",290137.4648
"TG","Togo",2008,"ppg","official","bilateral","concessional",0
"TG","Togo",2008,"ppg","official","multilateral","non-concessional",0
"TG","Togo",2008,"ppg","official","bilateral","non-concessional",0
"TG","Togo",2008,"ppg","official","multilateral","concessional",0
"TG","Togo",2009,"ppg","official","bilateral","concessional",0
"TG","Togo",2009,"ppg","official","bilateral","non-concessional",0
"TG","Togo",2009,"ppg","official","multilateral","concessional",0
"TG","Togo",2009,"ppg","official","multilateral","non-concessional",0
"TG","Togo",2010,"ppg","official","multilateral","concessional",0
