id-from,parent,year,id-to,rank,total-value,purpose-code,purpose-name,purpose-value
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,13010,Population policy and administrative management,456103.22
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,15160,Human rights,447943.85
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,12110,Health policy & administrative management,430395.82
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,16062,Statistical capacity building,419105.25
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,11240,Early childhood education,333602.80
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,14032,Basic sanitation,269587.90
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,15130,Legal and judicial development,185397.96
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,11130,Teacher training,156849.59
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,72050,Relief co-ordination; protection and support services,137901.88
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,16050,Multisector aid for basic social services,125176.95
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,14030,Basic drinking water supply and basic sanitation,117018.58
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,14031,Basic drinking water supply,112944.34
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,12261,Health education,110426.30
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,14021,Water supply - large systems,107529.86
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,11320,Secondary education,104998.94
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,15110,Public sector policy and administrative management,53950.66
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,11220,Primary education,52983.86
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,15111,Public finance management,39195.06
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,11120,Education facilities and training,28488.93
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,15220,"Civilian peace-building, conflict prevention and resolution",22821.85
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,74010,Disaster prevention and preparedness,22252.27
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,72010,Material relief assistance and services ,16311.79
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,15152,Legislatures and political parties,5348.11
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,15112,Decentralisation and support to subnational government,1549.26
unicef,United Nations Children's Fund,2014,UG,7,22520585.65,11230,Basic life skills for youth & adults,402.17
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,43010,Multisector aid,6009880.53
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,74010,Disaster prevention and preparedness,3684692.48
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,72010,Material relief assistance and services ,3216300.19
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,15261,Child soldiers (prevention and demobilisation),2146238.73
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,22010,Communications policy & administrative management,1640566.16
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,72040,Emergency food aid,1457006.71
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,12220,Basic health care,1127228.52
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,15110,Public sector policy and administrative management,892688.15
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,12250,Infectious disease control,322855.06
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,15160,Human rights,311424.82
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,16010,Social/welfare services,215885.87
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,72050,Relief co-ordination; protection and support services,168150.07
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,16062,Statistical capacity building,167969.78
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,16064,Social mitigation of HIV/AIDS,161632.09
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,13040,Std control including hiv/aids,141866.16
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,11182,Educational research,42306.46
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,15220,"Civilian peace-building, conflict prevention and resolution",31172.40
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,15130,Legal and judicial development,19111.16
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,12191,Medical services,18929.88
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,14030,Basic drinking water supply and basic sanitation,12191.00
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,14010,Water resources policy/administrative management,10204.90
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,99810,Sectors not specified,7392.66
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,11110,Education policy & administrative management,7050.91
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,14021,Water supply - large systems,1947.47
unicef,United Nations Children's Fund,2014,CF,8,21814983.39,12110,Health policy & administrative management,291.23
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,43010,Multisector aid,3556878.62
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,16010,Social/welfare services,2498686.22
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,11110,Education policy & administrative management,1709302.14
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,12191,Medical services,1407983.17
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,13040,Std control including hiv/aids,1378073.75
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,15112,Decentralisation and support to subnational government,1233784.65
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,12220,Basic health care,1173393.27
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,14030,Basic drinking water supply and basic sanitation,979632.88
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,14032,Basic sanitation,931395.85
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,12240,Basic nutrition,874435.82
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,13020,Reproductive health care,763034.79
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,15130,Legal and judicial development,648446.09
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,72010,Material relief assistance and services ,503377.41
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,16062,Statistical capacity building,468161.49
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,14010,Water resources policy/administrative management,446927.52
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,74010,Disaster prevention and preparedness,429085.29
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,11120,Education facilities and training,314935.42
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,15160,Human rights,228569.18
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,11220,Primary education,170226.31
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,12110,Health policy & administrative management,138258.48
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,15110,Public sector policy and administrative management,99940.08
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,72050,Relief co-ordination; protection and support services,98313.56
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,15150,Democratic participation and civil society,47529.76
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,15111,Public finance management,41354.52
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,16050,Multisector aid for basic social services,33702.33
unicef,United Nations Children's Fund,2014,TZ,9,20191134.17,13010,Population policy and administrative management,15705.56
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,43010,Multisector aid,5091356.20
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,12110,Health policy & administrative management,2531639.68
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,12250,Infectious disease control,1675395.76
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,11110,Education policy & administrative management,1482557.60
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,22010,Communications policy & administrative management,1208816.22
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,16010,Social/welfare services,1114673.98
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,12240,Basic nutrition,1049953.78
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,11220,Primary education,873484.87
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,12220,Basic health care,713073.17
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,15110,Public sector policy and administrative management,531802.94
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,16062,Statistical capacity building,446162.80
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,15112,Decentralisation and support to subnational government,437067.34
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,15150,Democratic participation and civil society,391168.07
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,72010,Material relief assistance and services ,301599.31
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,15160,Human rights,297914.37
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,15130,Legal and judicial development,240914.72
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,16050,Multisector aid for basic social services,214390.10
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,13010,Population policy and administrative management,210476.34
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,13040,Std control including hiv/aids,157758.94
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,14030,Basic drinking water supply and basic sanitation,155216.13
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,13020,Reproductive health care,144266.32
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,11230,Basic life skills for youth & adults,122298.34
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,14032,Basic sanitation,52485.60
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,11240,Early childhood education,49392.04
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,15261,Child soldiers (prevention and demobilisation),44684.83
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,14031,Basic drinking water supply,42216.32
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,74010,Disaster prevention and preparedness,29482.48
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,11320,Secondary education,25693.53
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,15111,Public finance management,24237.38
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,72050,Relief co-ordination; protection and support services,15615.42
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,12261,Health education,10278.20
unicef,United Nations Children's Fund,2014,NE,10,19694445.12,14010,Water resources policy/administrative management,8372.34
unicef,United Nations Children's Fund,2014,other,11,970682468.26,91010,Administrative costs (non-sector allocable),306188642.56
unicef,United Nations Children's Fund,2014,other,11,970682468.26,43010,Multisector aid,174107416.56
unicef,United Nations Children's Fund,2014,other,11,970682468.26,99810,Sectors not specified,134902199.47
unicef,United Nations Children's Fund,2014,other,11,970682468.26,16010,Social/welfare services,43073423.25
unicef,United Nations Children's Fund,2014,other,11,970682468.26,11110,Education policy & administrative management,30068426.62
