id,year,destination-institution-type,creditor-type,creditor-institution,financing-type,value
EE,2010,ppg,private,private,commercial-banking,
EE,2010,ppg,private,private,other-private,
EG,2010,png,private,private,bonds,
EG,2010,png,private,private,commercial-banking,
EG,2010,ppg,official,bilateral,concessional,
EG,2010,ppg,official,bilateral,non-concessional,
EG,2010,ppg,official,multilateral,concessional,
EG,2010,ppg,official,multilateral,non-concessional,
EG,2010,ppg,private,private,bonds,
EG,2010,ppg,private,private,commercial-banking,
EG,2010,ppg,private,private,other-private,
ER,2010,png,private,private,bonds,0
ER,2010,png,private,private,commercial-banking,0
ER,2010,ppg,official,bilateral,concessional,915443.2702
ER,2010,ppg,official,bilateral,non-concessional,0
ER,2010,ppg,official,multilateral,concessional,9930487.49
ER,2010,ppg,official,multilateral,non-concessional,0
ER,2010,ppg,private,private,bonds,0
ER,2010,ppg,private,private,commercial-banking,0
ER,2010,ppg,private,private,other-private,0
ES,2010,png,private,private,bonds,
ES,2010,png,private,private,commercial-banking,
ES,2010,ppg,official,bilateral,concessional,
ES,2010,ppg,official,bilateral,non-concessional,
ES,2010,ppg,official,multilateral,concessional,
ES,2010,ppg,official,multilateral,non-concessional,
ES,2010,ppg,private,private,bonds,
ES,2010,ppg,private,private,commercial-banking,
ES,2010,ppg,private,private,other-private,
ET,2010,png,private,private,bonds,0
ET,2010,png,private,private,commercial-banking,0
ET,2010,ppg,official,bilateral,concessional,620068736.3
ET,2010,ppg,official,bilateral,non-concessional,0
ET,2010,ppg,official,multilateral,concessional,601082041.2
ET,2010,ppg,official,multilateral,non-concessional,2218368.513
ET,2010,ppg,private,private,bonds,0
ET,2010,ppg,private,private,commercial-banking,365215087.1
ET,2010,ppg,private,private,other-private,519614493.9
FI,2010,png,private,private,bonds,
FI,2010,png,private,private,commercial-banking,
FI,2010,ppg,official,bilateral,concessional,
FI,2010,ppg,official,bilateral,non-concessional,
FI,2010,ppg,official,multilateral,concessional,
FI,2010,ppg,official,multilateral,non-concessional,
FI,2010,ppg,private,private,bonds,
FI,2010,ppg,private,private,commercial-banking,
FI,2010,ppg,private,private,other-private,
FJ,2010,png,private,private,bonds,0
FJ,2010,png,private,private,commercial-banking,15237.53055
FJ,2010,ppg,official,bilateral,concessional,18590959.39
FJ,2010,ppg,official,bilateral,non-concessional,0
FJ,2010,ppg,official,multilateral,concessional,0
FJ,2010,ppg,official,multilateral,non-concessional,19566161.34
FJ,2010,ppg,private,private,bonds,0
FJ,2010,ppg,private,private,commercial-banking,0
FJ,2010,ppg,private,private,other-private,0
FM,2010,png,private,private,bonds,
FM,2010,png,private,private,commercial-banking,
FM,2010,ppg,official,bilateral,concessional,
FM,2010,ppg,official,bilateral,non-concessional,
FM,2010,ppg,official,multilateral,concessional,
FM,2010,ppg,official,multilateral,non-concessional,
FM,2010,ppg,private,private,bonds,
FM,2010,ppg,private,private,commercial-banking,
FM,2010,ppg,private,private,other-private,
FR,2010,png,private,private,bonds,
FR,2010,png,private,private,commercial-banking,
FR,2010,ppg,official,bilateral,concessional,
FR,2010,ppg,official,bilateral,non-concessional,
FR,2010,ppg,official,multilateral,concessional,
FR,2010,ppg,official,multilateral,non-concessional,
FR,2010,ppg,private,private,bonds,
FR,2010,ppg,private,private,commercial-banking,
FR,2010,ppg,private,private,other-private,
GA,2010,png,private,private,bonds,0
GA,2010,png,private,private,commercial-banking,0
GA,2010,ppg,official,bilateral,concessional,130212384.7
GA,2010,ppg,official,bilateral,non-concessional,5192511.766
GA,2010,ppg,official,multilateral,concessional,21193461.47
GA,2010,ppg,official,multilateral,non-concessional,48539968.17
GA,2010,ppg,private,private,bonds,0
GA,2010,ppg,private,private,commercial-banking,244104363.8
GA,2010,ppg,private,private,other-private,54961572.92
GB,2010,png,private,private,bonds,
GB,2010,png,private,private,commercial-banking,
GB,2010,ppg,official,bilateral,concessional,
GB,2010,ppg,official,bilateral,non-concessional,
GB,2010,ppg,official,multilateral,concessional,
GB,2010,ppg,official,multilateral,non-concessional,
GB,2010,ppg,private,private,bonds,
GB,2010,ppg,private,private,commercial-banking,
GB,2010,ppg,private,private,other-private,
GD,2010,png,private,private,bonds,0
GD,2010,png,private,private,commercial-banking,0
GD,2010,ppg,official,bilateral,concessional,733285.2853
GD,2010,ppg,official,bilateral,non-concessional,0
GD,2010,ppg,official,multilateral,concessional,15949996.55
GD,2010,ppg,official,multilateral,non-concessional,5314235.121
GD,2010,ppg,private,private,bonds,0
GD,2010,ppg,private,private,commercial-banking,0
GD,2010,ppg,private,private,other-private,0
GE,2010,png,private,private,bonds,0
GE,2010,png,private,private,commercial-banking,449008551.9
GE,2010,ppg,official,bilateral,concessional,35705280.24
GE,2010,ppg,official,bilateral,non-concessional,29759184.83
GE,2010,ppg,official,multilateral,concessional,131986332.7
GE,2010,ppg,official,multilateral,non-concessional,282295395.2
GE,2010,ppg,private,private,bonds,299039198
GE,2010,ppg,private,private,commercial-banking,195678093.4
GE,2010,ppg,private,private,other-private,0
GH,2010,png,private,private,bonds,0
GH,2010,png,private,private,commercial-banking,0
GH,2010,ppg,official,bilateral,concessional,560997408.6
GH,2010,ppg,official,bilateral,non-concessional,0
GH,2010,ppg,official,multilateral,concessional,474385579.6
GH,2010,ppg,official,multilateral,non-concessional,9332.277329
GH,2010,ppg,private,private,bonds,0
GH,2010,ppg,private,private,commercial-banking,294917591.2
GH,2010,ppg,private,private,other-private,14968972.84
GM,2010,png,private,private,bonds,
GM,2010,png,private,private,commercial-banking,
GM,2010,ppg,official,bilateral,concessional,
GM,2010,ppg,official,bilateral,non-concessional,
GM,2010,ppg,official,multilateral,concessional,
GM,2010,ppg,official,multilateral,non-concessional,
GM,2010,ppg,private,private,bonds,
GM,2010,ppg,private,private,commercial-banking,
GM,2010,ppg,private,private,other-private,
GN,2010,png,private,private,bonds,0
GN,2010,png,private,private,commercial-banking,0
GN,2010,ppg,official,bilateral,concessional,14905572.17
GN,2010,ppg,official,bilateral,non-concessional,0
GN,2010,ppg,official,multilateral,concessional,20172016.18
GN,2010,ppg,official,multilateral,non-concessional,0
GN,2010,ppg,private,private,bonds,0
GN,2010,ppg,private,private,commercial-banking,0
GN,2010,ppg,private,private,other-private,0
GQ,2010,png,private,private,bonds,
GQ,2010,png,private,private,commercial-banking,
GQ,2010,ppg,official,bilateral,concessional,
GQ,2010,ppg,official,bilateral,non-concessional,
GQ,2010,ppg,official,multilateral,concessional,
GQ,2010,ppg,official,multilateral,non-concessional,
GQ,2010,ppg,private,private,bonds,
GQ,2010,ppg,private,private,commercial-banking,
GQ,2010,ppg,private,private,other-private,
GR,2010,png,private,private,bonds,
GR,2010,png,private,private,commercial-banking,
GR,2010,ppg,official,bilateral,concessional,
GR,2010,ppg,official,bilateral,non-concessional,
GR,2010,ppg,official,multilateral,concessional,
GR,2010,ppg,official,multilateral,non-concessional,
GR,2010,ppg,private,private,bonds,
GR,2010,ppg,private,private,commercial-banking,
GR,2010,ppg,private,private,other-private,
GT,2010,png,private,private,bonds,0
GT,2010,png,private,private,commercial-banking,672489801.1
GT,2010,ppg,official,bilateral,concessional,24089984.14
GT,2010,ppg,official,bilateral,non-concessional,0
GT,2010,ppg,official,multilateral,concessional,36423074.1
GT,2010,ppg,official,multilateral,non-concessional,938554737.5
GT,2010,ppg,private,private,bonds,0
GT,2010,ppg,private,private,commercial-banking,0
GT,2010,ppg,private,private,other-private,0
GW,2010,png,private,private,bonds,0
GW,2010,png,private,private,commercial-banking,0
GW,2010,ppg,official,bilateral,concessional,0
GW,2010,ppg,official,bilateral,non-concessional,0
GW,2010,ppg,official,multilateral,concessional,4279647.272
GW,2010,ppg,official,multilateral,non-concessional,0
GW,2010,ppg,private,private,bonds,0
GW,2010,ppg,private,private,commercial-banking,0
GW,2010,ppg,private,private,other-private,0
GY,2010,png,private,private,bonds,0
GY,2010,png,private,private,commercial-banking,49101.46248
GY,2010,ppg,official,bilateral,concessional,66722036.14
GY,2010,ppg,official,bilateral,non-concessional,0
GY,2010,ppg,official,multilateral,concessional,57799272.71
GY,2010,ppg,official,multilateral,non-concessional,15775272.19
GY,2010,ppg,private,private,bonds,0
GY,2010,ppg,private,private,commercial-banking,0
GY,2010,ppg,private,private,other-private,0
HK,2010,png,private,private,bonds,
HK,2010,png,private,private,commercial-banking,
HK,2010,ppg,official,bilateral,concessional,
HK,2010,ppg,official,bilateral,non-concessional,
HK,2010,ppg,official,multilateral,concessional,
HK,2010,ppg,official,multilateral,non-concessional,
HK,2010,ppg,private,private,bonds,
HK,2010,ppg,private,private,commercial-banking,
HK,2010,ppg,private,private,other-private,
HN,2010,png,private,private,bonds,0
HN,2010,png,private,private,commercial-banking,491106097
HN,2010,ppg,official,bilateral,concessional,18660727.58
HN,2010,ppg,official,bilateral,non-concessional,0
HN,2010,ppg,official,multilateral,concessional,292859639.3
HN,2010,ppg,official,multilateral,non-concessional,180007392.3
HN,2010,ppg,private,private,bonds,0
HN,2010,ppg,private,private,commercial-banking,0
HN,2010,ppg,private,private,other-private,82593.63437
HR,2010,png,private,private,bonds,
HR,2010,png,private,private,commercial-banking,
HR,2010,ppg,official,bilateral,concessional,
HR,2010,ppg,official,bilateral,non-concessional,
HR,2010,ppg,official,multilateral,concessional,
HR,2010,ppg,official,multilateral,non-concessional,
HR,2010,ppg,private,private,bonds,
HR,2010,ppg,private,private,commercial-banking,
HR,2010,ppg,private,private,other-private,
HT,2010,png,private,private,bonds,0
HT,2010,png,private,private,commercial-banking,0
HT,2010,ppg,official,bilateral,concessional,219593528.5
HT,2010,ppg,official,bilateral,non-concessional,0
HT,2010,ppg,official,multilateral,concessional,91587198.21
HT,2010,ppg,official,multilateral,non-concessional,0
HT,2010,ppg,private,private,bonds,0
HT,2010,ppg,private,private,commercial-banking,0
HT,2010,ppg,private,private,other-private,0
HU,2010,png,private,private,bonds,0
HU,2010,png,private,private,commercial-banking,61136355429
HU,2010,ppg,official,bilateral,concessional,0
HU,2010,ppg,official,bilateral,non-concessional,0
HU,2010,ppg,official,multilateral,concessional,2236659875
HU,2010,ppg,official,multilateral,non-concessional,618160466.3
HU,2010,ppg,private,private,bonds,1034201339
HU,2010,ppg,private,private,commercial-banking,642135597.2
HU,2010,ppg,private,private,other-private,122998051.5
ID,2010,png,private,private,bonds,213179627.4
ID,2010,png,private,private,commercial-banking,21626041330
ID,2010,ppg,official,bilateral,concessional,3636005621
ID,2010,ppg,official,bilateral,non-concessional,79740520.79
ID,2010,ppg,official,multilateral,concessional,281465280.2
ID,2010,ppg,official,multilateral,non-concessional,3198994486
ID,2010,ppg,private,private,bonds,6161575136
ID,2010,ppg,private,private,commercial-banking,1294407732
ID,2010,ppg,private,private,other-private,1019780412
IE,2010,png,private,private,bonds,
IE,2010,png,private,private,commercial-banking,
IE,2010,ppg,official,bilateral,concessional,
IE,2010,ppg,official,bilateral,non-concessional,
IE,2010,ppg,official,multilateral,concessional,
IE,2010,ppg,official,multilateral,non-concessional,
IE,2010,ppg,private,private,bonds,
IE,2010,ppg,private,private,commercial-banking,
IE,2010,ppg,private,private,other-private,
IL,2010,png,private,private,bonds,
IL,2010,png,private,private,commercial-banking,
IL,2010,ppg,official,bilateral,concessional,
IL,2010,ppg,official,bilateral,non-concessional,
IL,2010,ppg,official,multilateral,concessional,
IL,2010,ppg,official,multilateral,non-concessional,
IL,2010,ppg,private,private,bonds,
IL,2010,ppg,private,private,commercial-banking,
IL,2010,ppg,private,private,other-private,
IN,2010,png,private,private,bonds,1254963396
IN,2010,png,private,private,commercial-banking,17320047191
IN,2010,ppg,official,bilateral,concessional,2012712782
IN,2010,ppg,official,bilateral,non-concessional,246972948.2
IN,2010,ppg,official,multilateral,concessional,2271839605
IN,2010,ppg,official,multilateral,non-concessional,4994984749
IN,2010,ppg,private,private,bonds,10763831511
IN,2010,ppg,private,private,commercial-banking,4607995296
IN,2010,ppg,private,private,other-private,0
IQ,2010,png,private,private,bonds,
IQ,2010,png,private,private,commercial-banking,
IQ,2010,ppg,official,bilateral,concessional,
IQ,2010,ppg,official,bilateral,non-concessional,
IQ,2010,ppg,official,multilateral,concessional,
IQ,2010,ppg,official,multilateral,non-concessional,
IQ,2010,ppg,private,private,bonds,
IQ,2010,ppg,private,private,commercial-banking,
IQ,2010,ppg,private,private,other-private,
IR,2010,png,private,private,bonds,
IR,2010,png,private,private,commercial-banking,
IR,2010,ppg,official,bilateral,concessional,
IR,2010,ppg,official,bilateral,non-concessional,
IR,2010,ppg,official,multilateral,concessional,
IR,2010,ppg,official,multilateral,non-concessional,
IR,2010,ppg,private,private,bonds,
IR,2010,ppg,private,private,commercial-banking,
IR,2010,ppg,private,private,other-private,
IS,2010,png,private,private,bonds,
IS,2010,png,private,private,commercial-banking,
IS,2010,ppg,official,bilateral,concessional,
IS,2010,ppg,official,bilateral,non-concessional,
IS,2010,ppg,official,multilateral,concessional,
IS,2010,ppg,official,multilateral,non-concessional,
IS,2010,ppg,private,private,bonds,
IS,2010,ppg,private,private,commercial-banking,
IS,2010,ppg,private,private,other-private,
IT,2010,png,private,private,bonds,
IT,2010,png,private,private,commercial-banking,
IT,2010,ppg,official,bilateral,concessional,
IT,2010,ppg,official,bilateral,non-concessional,
IT,2010,ppg,official,multilateral,concessional,
IT,2010,ppg,official,multilateral,non-concessional,
IT,2010,ppg,private,private,bonds,
IT,2010,ppg,private,private,commercial-banking,
IT,2010,ppg,private,private,other-private,
JM,2010,png,private,private,bonds,1173441430
JM,2010,png,private,private,commercial-banking,0
JM,2010,ppg,official,bilateral,concessional,106599785.8
JM,2010,ppg,official,bilateral,non-concessional,6881278.859
JM,2010,ppg,official,multilateral,concessional,85684147.41
JM,2010,ppg,official,multilateral,non-concessional,974759784.7
JM,2010,ppg,private,private,bonds,0
JM,2010,ppg,private,private,commercial-banking,215960160.7
JM,2010,ppg,private,private,other-private,13143635.59
JO,2010,png,private,private,bonds,0
JO,2010,png,private,private,commercial-banking,167223777.2
JO,2010,ppg,official,bilateral,concessional,221002943.9
JO,2010,ppg,official,bilateral,non-concessional,0
JO,2010,ppg,official,multilateral,concessional,237631676.3
JO,2010,ppg,official,multilateral,non-concessional,238837917.1
JO,2010,ppg,private,private,bonds,836118885.8
JO,2010,ppg,private,private,commercial-banking,13626508.19
JO,2010,ppg,private,private,other-private,0
JP,2010,png,private,private,bonds,
JP,2010,png,private,private,commercial-banking,
JP,2010,ppg,official,bilateral,concessional,
JP,2010,ppg,official,bilateral,non-concessional,
JP,2010,ppg,official,multilateral,concessional,
JP,2010,ppg,official,multilateral,non-concessional,
JP,2010,ppg,private,private,bonds,
JP,2010,ppg,private,private,commercial-banking,
