"from_di_id","entity_from_name","to_di_id","entity_to_name","year","sector","bundle","channel","value"
"KR","South Korea","DO","Dominican Republic",2015,"industry-and-trade","oof-loan","unspecified",8236820
"BE","Belgium","DO","Dominican Republic",2016,"infrastructure","oof-loan","unspecified",68565
"EU","European Union","DO","Dominican Republic",2016,"banking-and-business","oof-loan","unspecified",17250900
"FR","France","DO","Dominican Republic",2016,"other","oof-loan","unspecified",11637700
"ibrd","International Bank for Reconstruction and Development (IBRD)","DO","Dominican Republic",2016,"health","oof-loan","public-sector-recipient",3063500
"ibrd","International Bank for Reconstruction and Development (IBRD)","DO","Dominican Republic",2016,"infrastructure","oof-loan","public-sector-recipient",14555
"ibrd","International Bank for Reconstruction and Development (IBRD)","DO","Dominican Republic",2016,"education","oof-loan","public-sector-recipient",15125000
"ibrd","International Bank for Reconstruction and Development (IBRD)","DO","Dominican Republic",2016,"humanitarian","oof-loan","public-sector-recipient",7261640
"ibrd","International Bank for Reconstruction and Development (IBRD)","DO","Dominican Republic",2016,"governance-security-and-civil-society","oof-loan","public-sector-recipient",5313942
"ibrd","International Bank for Reconstruction and Development (IBRD)","DO","Dominican Republic",2016,"other-social-services","oof-loan","public-sector-recipient",1440960
"ibrd","International Bank for Reconstruction and Development (IBRD)","DO","Dominican Republic",2016,"water-and-sanitation","oof-loan","public-sector-recipient",8910800
"idb","Inter-American Development Bank (IDB)","DO","Dominican Republic",2016,"education","oof-loan","public-sector-recipient",18953500
"idb","Inter-American Development Bank (IDB)","DO","Dominican Republic",2016,"industry-and-trade","oof-loan","public-sector-recipient",3500000
"idb","Inter-American Development Bank (IDB)","DO","Dominican Republic",2016,"agriculture-and-food-security","oof-loan","public-sector-recipient",2944210
"idb","Inter-American Development Bank (IDB)","DO","Dominican Republic",2016,"health","oof-loan","public-sector-recipient",328077700
"idb","Inter-American Development Bank (IDB)","DO","Dominican Republic",2016,"banking-and-business","oof-loan","public-sector-recipient",5491970
"idb","Inter-American Development Bank (IDB)","DO","Dominican Republic",2016,"water-and-sanitation","oof-loan","public-sector-recipient",9900000
"idb","Inter-American Development Bank (IDB)","DO","Dominican Republic",2016,"other","oof-loan","public-sector-recipient",19306300
"idb","Inter-American Development Bank (IDB)","DO","Dominican Republic",2016,"other-social-services","oof-loan","public-sector-recipient",12729310
"ifad","International Fund for Agricultural Development (IFAD)","DO","Dominican Republic",2016,"other","oof-loan","unspecified",9413440
"KR","South Korea","DO","Dominican Republic",2016,"industry-and-trade","oof-loan","unspecified",8300000
"DE","Germany","CD","DRC",1981,"other","oof-loan","unspecified",207303000
"DE","Germany","CD","DRC",1983,"other","oof-loan","unspecified",35465500
"DE","Germany","CD","DRC",1984,"other","oof-loan","unspecified",376534000
"DE","Germany","CD","DRC",1985,"other","oof-loan","unspecified",56588800
"DE","Germany","CD","DRC",1986,"other","oof-loan","unspecified",57202500
"DE","Germany","CD","DRC",1987,"other","oof-loan","unspecified",11321800
"DE","Germany","CD","DRC",1988,"other","oof-loan","unspecified",91869500
"US","USA","CD","DRC",1991,"other","oof-loan","unspecified",578104
"US","USA","CD","DRC",1992,"other","oof-loan","unspecified",1769870
"FR","France","CD","DRC",1999,"other","oof-loan","unspecified",32426399
"FR","France","CD","DRC",1999,"banking-and-business","oof-loan","unspecified",7277400
"US","USA","CD","DRC",2004,"other","oof-loan","unspecified",15307200
"BE","Belgium","CD","DRC",2005,"other-social-services","oof-loan","unspecified",749414
"US","USA","CD","DRC",2005,"debt-relief","oof-loan","unspecified",13068900
"afdb","African Development Bank (AfDB)","CD","DRC",2012,"banking-and-business","oof-loan","other",242917
"BE","Belgium","CD","DRC",2012,"banking-and-business","oof-loan","unspecified",942820
"BE","Belgium","CD","DRC",2012,"industry-and-trade","oof-loan","unspecified",1875190
"BE","Belgium","CD","DRC",2013,"other","oof-loan","unspecified",2074110
"BE","Belgium","CD","DRC",2014,"banking-and-business","oof-loan","unspecified",5344720
"BE","Belgium","CD","DRC",2014,"infrastructure","oof-loan","unspecified",10534300
"afdb","African Development Bank (AfDB)","CD","DRC",2015,"industry-and-trade","oof-loan","other",47233000
"BE","Belgium","CD","DRC",2015,"infrastructure","oof-loan","unspecified",1486780
"BE","Belgium","CD","DRC",2015,"banking-and-business","oof-loan","unspecified",3550170
"afdb","African Development Bank (AfDB)","CD","DRC",2016,"industry-and-trade","oof-loan","other",12727020
"BE","Belgium","CD","DRC",2016,"infrastructure","oof-loan","unspecified",1469000
"BE","Belgium","CD","DRC",2016,"banking-and-business","oof-loan","unspecified",24643
"DE","Germany","EC","Ecuador",1988,"other","oof-loan","unspecified",7746240
"DE","Germany","EC","Ecuador",1989,"other","oof-loan","unspecified",8069480
"DE","Germany","EC","Ecuador",1990,"debt-relief","oof-loan","unspecified",9380780
"US","USA","EC","Ecuador",1990,"other","oof-loan","unspecified",4163080
"DE","Germany","EC","Ecuador",1991,"debt-relief","oof-loan","unspecified",278758
"US","USA","EC","Ecuador",1991,"other","oof-loan","unspecified",40838700
"DE","Germany","EC","Ecuador",1992,"debt-relief","oof-loan","unspecified",3928870
"US","USA","EC","Ecuador",1992,"other","oof-loan","unspecified",24520800
"US","USA","EC","Ecuador",1993,"other","oof-loan","unspecified",137250
"DE","Germany","EC","Ecuador",1995,"debt-relief","oof-loan","unspecified",4938880
"JP","Japan","EC","Ecuador",1995,"other","oof-loan","unspecified",34526900
"JP","Japan","EC","Ecuador",1996,"other","oof-loan","unspecified",13321500
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2000,"water-and-sanitation","oof-loan","unspecified",4625844
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2000,"governance-security-and-civil-society","oof-loan","unspecified",48152397
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2000,"banking-and-business","oof-loan","unspecified",201286
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2000,"infrastructure","oof-loan","unspecified",2881671
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2000,"health","oof-loan","unspecified",7656494
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2000,"education","oof-loan","unspecified",2602710
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2000,"environment","oof-loan","unspecified",769460
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2000,"other-social-services","oof-loan","unspecified",3039861
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2000,"industry-and-trade","oof-loan","unspecified",8743070
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2000,"agriculture-and-food-security","oof-loan","unspecified",12926198
"DE","Germany","EC","Ecuador",2001,"debt-relief","oof-loan","unspecified",27404
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2001,"environment","oof-loan","unspecified",-890
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2001,"governance-security-and-civil-society","oof-loan","unspecified",70719568
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2001,"other-social-services","oof-loan","unspecified",13833717
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2001,"water-and-sanitation","oof-loan","unspecified",6027132
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2001,"infrastructure","oof-loan","unspecified",12791413
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2001,"industry-and-trade","oof-loan","unspecified",11137945
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2001,"banking-and-business","oof-loan","unspecified",33452859
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2001,"health","oof-loan","unspecified",15419004
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2001,"agriculture-and-food-security","oof-loan","unspecified",9232056
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2001,"education","oof-loan","unspecified",260730
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2002,"water-and-sanitation","oof-loan","unspecified",3189753
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2002,"other-social-services","oof-loan","unspecified",1523967
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2002,"agriculture-and-food-security","oof-loan","unspecified",5106374
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2002,"infrastructure","oof-loan","unspecified",482735
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2002,"industry-and-trade","oof-loan","unspecified",5564020
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2002,"health","oof-loan","unspecified",6660307
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2002,"governance-security-and-civil-society","oof-loan","unspecified",8535575
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2002,"banking-and-business","oof-loan","unspecified",400027
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2002,"education","oof-loan","unspecified",2597600
"US","USA","EC","Ecuador",2002,"other","oof-loan","unspecified",9151540
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2003,"other-social-services","oof-loan","unspecified",30784894
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2003,"infrastructure","oof-loan","unspecified",13702322
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2003,"health","oof-loan","unspecified",19348482
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2003,"industry-and-trade","oof-loan","unspecified",7850880
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2003,"banking-and-business","oof-loan","unspecified",11801760
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2003,"water-and-sanitation","oof-loan","unspecified",3964214
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2003,"education","oof-loan","unspecified",16493280
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2003,"governance-security-and-civil-society","oof-loan","unspecified",73836847
"ibrd","International Bank for Reconstruction and Development (IBRD)","EC","Ecuador",2003,"agriculture-and-food-security","oof-loan","unspecified",3019174
