id,year,currency,budget-type,sectoral,sectoral-type,l1,l2,l3,l4,l5,value
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,ministry-of-health,sector-monitoring-and-quality-assurance,,,805000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,ministry-of-health,sector-monitoring-and-quality-assurance,,,101000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,ministry-of-health,sector-monitoring-and-quality-assurance,,,704000000
UG,2013,ugandan shillings,budget,TRUE,development,health,ministry-of-health,sector-monitoring-and-quality-assurance,,,0
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,ministry-of-health,sector-monitoring-and-quality-assurance,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,ministry-of-health,sector-monitoring-and-quality-assurance,,,0
UG,2013,ugandan shillings,budget,TRUE,total,health,ministry-of-health,health-systems-development,,,190267436000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,ministry-of-health,health-systems-development,,,0
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,ministry-of-health,health-systems-development,,,0
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,ministry-of-health,health-systems-development,,,0
UG,2013,ugandan shillings,budget,TRUE,development,health,ministry-of-health,health-systems-development,,,187627436000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,ministry-of-health,health-systems-development,,,185470000000
UG,2013,ugandan shillings,budget,TRUE,government-development,health,ministry-of-health,health-systems-development,,,4797436000
UG,2013,ugandan shillings,budget,TRUE,total,health,ministry-of-health,health-research,,,2413000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,ministry-of-health,health-research,,,2413000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,ministry-of-health,health-research,,,952000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,ministry-of-health,health-research,,,1461000000
UG,2013,ugandan shillings,budget,TRUE,development,health,ministry-of-health,health-research,,,0
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,ministry-of-health,health-research,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,ministry-of-health,health-research,,,0
UG,2013,ugandan shillings,budget,TRUE,total,health,ministry-of-health,clinical-and-public-health,,,35215879000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,ministry-of-health,clinical-and-public-health,,,21105879000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,ministry-of-health,clinical-and-public-health,,,2854000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,ministry-of-health,clinical-and-public-health,,,18251879000
UG,2013,ugandan shillings,budget,TRUE,development,health,ministry-of-health,clinical-and-public-health,,,14110000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,ministry-of-health,clinical-and-public-health,,,14010000000
UG,2013,ugandan shillings,budget,TRUE,government-development,health,ministry-of-health,clinical-and-public-health,,,100000000
UG,2013,ugandan shillings,budget,TRUE,total,health,ministry-of-health,pharmaceutical-and-other-supplies,,,210326903000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,ministry-of-health,pharmaceutical-and-other-supplies,,,0
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,ministry-of-health,pharmaceutical-and-other-supplies,,,0
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,ministry-of-health,pharmaceutical-and-other-supplies,,,0
UG,2013,ugandan shillings,budget,TRUE,development,health,ministry-of-health,pharmaceutical-and-other-supplies,,,210326903000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,ministry-of-health,pharmaceutical-and-other-supplies,,,203285336000
UG,2013,ugandan shillings,budget,TRUE,government-development,health,ministry-of-health,pharmaceutical-and-other-supplies,,,7041567000
UG,2013,ugandan shillings,budget,TRUE,total,health,ministry-of-health,policy-planning-and-support-services,,,23363154000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,ministry-of-health,policy-planning-and-support-services,,,8754154000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,ministry-of-health,policy-planning-and-support-services,,,1696978000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,ministry-of-health,policy-planning-and-support-services,,,7057176000
UG,2013,ugandan shillings,budget,TRUE,development,health,ministry-of-health,policy-planning-and-support-services,,,14609000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,ministry-of-health,policy-planning-and-support-services,,,13903000000
UG,2013,ugandan shillings,budget,TRUE,government-development,health,ministry-of-health,policy-planning-and-support-services,,,706000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,uganda-aids-commission,,,5550000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,uganda-aids-commission,,,5320000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,uganda-aids-commission,,,1380000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,uganda-aids-commission,,,3940000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,uganda-aids-commission,,,230000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,uganda-aids-commission,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,uganda-aids-commission,,,230000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,uganda-cancer-institute,,,6580000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,uganda-cancer-institute,,,2380000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,uganda-cancer-institute,,,1300000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,uganda-cancer-institute,,,1080000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,uganda-cancer-institute,,,4200000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,uganda-cancer-institute,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,uganda-cancer-institute,,,4200000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,uganda-heart-institute,,,5110000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,uganda-heart-institute,,,2610000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,uganda-heart-institute,,,1160000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,uganda-heart-institute,,,1450000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,uganda-heart-institute,,,2500000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,uganda-heart-institute,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,uganda-heart-institute,,,2500000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,national-medical-stores,,,219370000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,national-medical-stores,,,219370000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,national-medical-stores,,,0
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,national-medical-stores,,,219370000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,national-medical-stores,,,0
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,national-medical-stores,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,national-medical-stores,,,0
UG,2013,ugandan shillings,budget,TRUE,total,health,other,kampala-capital-city-authority-community-health-management,,,5370000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,kampala-capital-city-authority-community-health-management,,,3510000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,kampala-capital-city-authority-community-health-management,,,2190000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,kampala-capital-city-authority-community-health-management,,,1320000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,kampala-capital-city-authority-community-health-management,,,1860000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,kampala-capital-city-authority-community-health-management,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,kampala-capital-city-authority-community-health-management,,,1860000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,health-service-commission,,,3880000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,health-service-commission,,,3240000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,health-service-commission,,,870000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,health-service-commission,,,2370000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,health-service-commission,,,640000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,health-service-commission,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,health-service-commission,,,640000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,uganda-blood-transfusion-service,,,4090000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,uganda-blood-transfusion-service,,,3680000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,uganda-blood-transfusion-service,,,1880000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,uganda-blood-transfusion-service,,,1800000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,uganda-blood-transfusion-service,,,410000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,uganda-blood-transfusion-service,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,uganda-blood-transfusion-service,,,410000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,mulago-hospital-complex,,,38190000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,mulago-hospital-complex,,,32960000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,mulago-hospital-complex,,,19740000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,mulago-hospital-complex,,,13220000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,mulago-hospital-complex,,,5230000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,mulago-hospital-complex,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,mulago-hospital-complex,,,5230000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,butabika-hospital,,,9190000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,butabika-hospital,,,7300000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,butabika-hospital,,,3700000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,butabika-hospital,,,3600000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,butabika-hospital,,,1890000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,butabika-hospital,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,butabika-hospital,,,1890000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,arua-referral-hospital,,,4940000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,arua-referral-hospital,,,4120000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,arua-referral-hospital,,,2910000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,arua-referral-hospital,,,1210000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,arua-referral-hospital,,,820000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,arua-referral-hospital,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,arua-referral-hospital,,,820000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,fort-portal-referral-hospital,,,5330000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,fort-portal-referral-hospital,,,4500000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,fort-portal-referral-hospital,,,3430000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,fort-portal-referral-hospital,,,1070000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,fort-portal-referral-hospital,,,830000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,fort-portal-referral-hospital,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,fort-portal-referral-hospital,,,830000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,gulu-referral-hospital,,,4980000000
UG,2013,ugandan shillings,budget,TRUE,recurrent-total,health,other,gulu-referral-hospital,,,3770000000
UG,2013,ugandan shillings,budget,TRUE,wage-recurrent,health,other,gulu-referral-hospital,,,2840000000
UG,2013,ugandan shillings,budget,TRUE,non-wage-recurrent-total,health,other,gulu-referral-hospital,,,930000000
UG,2013,ugandan shillings,budget,TRUE,development,health,other,gulu-referral-hospital,,,1210000000
UG,2013,ugandan shillings,budget,TRUE,donor-development,health,other,gulu-referral-hospital,,,0
UG,2013,ugandan shillings,budget,TRUE,government-development,health,other,gulu-referral-hospital,,,1210000000
UG,2013,ugandan shillings,budget,TRUE,total,health,other,hoima-referral-hospital,,,4780000000
